,train_len,test_len,rec_len,hit,precision,recall,f1_score
285,28,8,20,1,0.05,0.125,0.071428571
286,82,24,20,9,0.45,0.375,0.409090909
287,115,37,20,1,0.05,0.027027027,0.035087719
288,778,277,20,14,0.7,0.050541516,0.094276094
289,17,7,20,1,0.05,0.142857143,0.074074074
290,189,78,20,3,0.15,0.038461538,0.06122449
291,22,9,20,5,0.25,0.555555556,0.344827586
292,329,117,20,8,0.4,0.068376068,0.116788321
293,14,7,20,0,0,0,error
294,328,109,20,5,0.25,0.04587156,0.07751938
295,34,7,20,3,0.15,0.428571429,0.222222222
296,20,7,20,2,0.1,0.285714286,0.148148148
297,55,17,20,3,0.15,0.176470588,0.162162162
298,709,230,20,13,0.65,0.056521739,0.104
299,16,7,20,1,0.05,0.142857143,0.074074074
300,23,9,20,2,0.1,0.222222222,0.137931034
301,82,32,20,5,0.25,0.15625,0.192307692
302,26,6,20,4,0.2,0.666666667,0.307692308
303,38,15,20,3,0.15,0.2,0.171428571
304,166,50,20,7,0.35,0.14,0.2
305,501,176,20,10,0.5,0.056818182,0.102040816
306,87,25,20,2,0.1,0.08,0.088888889
307,734,241,20,14,0.7,0.058091286,0.107279693
308,87,28,20,7,0.35,0.25,0.291666667
309,80,23,20,2,0.1,0.086956522,0.093023256
310,46,18,20,2,0.1,0.111111111,0.105263158
311,19,9,20,1,0.05,0.111111111,0.068965517
312,168,55,20,5,0.25,0.090909091,0.133333333
313,251,89,20,12,0.6,0.134831461,0.220183486
314,104,24,20,5,0.25,0.208333333,0.227272727
315,24,9,20,0,0,0,error
316,42,11,20,1,0.05,0.090909091,0.064516129
317,134,55,20,4,0.2,0.072727273,0.106666667
318,656,223,20,7,0.35,0.031390135,0.057613169
319,31,4,20,2,0.1,0.5,0.166666667
320,15,5,20,0,0,0,error
321,44,12,20,5,0.25,0.416666667,0.3125
322,80,27,20,6,0.3,0.222222222,0.255319149
323,72,26,20,4,0.2,0.153846154,0.173913043
324,14,7,20,0,0,0,error
325,203,67,20,1,0.05,0.014925373,0.022988506
326,118,34,20,7,0.35,0.205882353,0.259259259
327,37,11,20,4,0.2,0.363636364,0.258064516
328,180,75,20,6,0.3,0.08,0.126315789
329,16,7,20,0,0,0,error
330,188,59,20,12,0.6,0.203389831,0.303797468
331,117,51,20,4,0.2,0.078431373,0.112676056
332,207,60,20,6,0.3,0.1,0.15
333,20,5,20,1,0.05,0.2,0.08
334,124,30,20,6,0.3,0.2,0.24
335,19,9,20,2,0.1,0.222222222,0.137931034
336,44,12,20,3,0.15,0.25,0.1875
337,55,22,20,4,0.2,0.181818182,0.19047619
338,28,11,20,2,0.1,0.181818182,0.129032258
339,288,83,20,3,0.15,0.036144578,0.058252427
340,25,3,20,3,0.15,1,0.260869565
341,40,12,20,0,0,0,error
342,49,17,20,2,0.1,0.117647059,0.108108108
343,46,13,20,3,0.15,0.230769231,0.181818182
344,50,19,20,2,0.1,0.105263158,0.102564103
345,48,14,20,1,0.05,0.071428571,0.058823529
346,119,45,20,4,0.2,0.088888889,0.123076923
347,32,13,20,10,0.5,0.769230769,0.606060606
348,42,13,20,2,0.1,0.153846154,0.121212121
349,26,11,20,8,0.4,0.727272727,0.516129032
350,29,11,20,3,0.15,0.272727273,0.193548387
351,111,30,20,4,0.2,0.133333333,0.16
352,224,70,20,5,0.25,0.071428571,0.111111111
353,64,26,20,8,0.4,0.307692308,0.347826087
354,162,64,20,8,0.4,0.125,0.19047619
355,19,7,20,0,0,0,error
356,214,75,20,8,0.4,0.106666667,0.168421053
357,295,88,20,10,0.5,0.113636364,0.185185185
358,28,13,20,1,0.05,0.076923077,0.060606061
359,55,19,20,4,0.2,0.210526316,0.205128205
360,17,8,20,0,0,0,error
361,73,24,20,1,0.05,0.041666667,0.045454545
362,85,24,20,5,0.25,0.208333333,0.227272727
363,22,8,20,2,0.1,0.25,0.142857143
364,14,7,20,3,0.15,0.428571429,0.222222222
365,204,73,20,7,0.35,0.095890411,0.150537634
366,20,11,20,5,0.25,0.454545455,0.322580645
367,126,59,20,2,0.1,0.033898305,0.050632911
368,357,112,20,11,0.55,0.098214286,0.166666667
369,98,31,20,5,0.25,0.161290323,0.196078431
370,61,32,20,9,0.45,0.28125,0.346153846
371,29,12,20,1,0.05,0.083333333,0.0625
372,173,63,20,5,0.25,0.079365079,0.120481928
373,76,24,20,7,0.35,0.291666667,0.318181818
374,23,10,20,6,0.3,0.6,0.4
375,25,8,20,0,0,0,error
376,96,37,20,6,0.3,0.162162162,0.210526316
377,103,28,20,1,0.05,0.035714286,0.041666667
378,34,14,20,3,0.15,0.214285714,0.176470588
379,25,11,20,9,0.45,0.818181818,0.580645161
380,919,299,20,18,0.9,0.060200669,0.112852665
381,361,113,20,11,0.55,0.097345133,0.165413534
382,219,72,20,3,0.15,0.041666667,0.065217391
383,25,9,20,0,0,0,error
384,55,15,20,0,0,0,error
385,143,58,20,7,0.35,0.120689655,0.179487179
386,47,21,20,6,0.3,0.285714286,0.292682927
387,801,226,20,8,0.4,0.03539823,0.06504065
388,24,5,20,1,0.05,0.2,0.08
389,26,8,20,3,0.15,0.375,0.214285714
390,57,24,20,2,0.1,0.083333333,0.090909091
391,291,95,20,12,0.6,0.126315789,0.208695652
392,22,3,20,0,0,0,error
393,96,27,20,5,0.25,0.185185185,0.212765957
394,18,5,20,3,0.15,0.6,0.24
395,47,14,20,6,0.3,0.428571429,0.352941176
396,23,5,20,0,0,0,error
397,18,5,20,1,0.05,0.2,0.08
398,34,12,20,1,0.05,0.083333333,0.0625
399,33,3,20,2,0.1,0.666666667,0.173913043
400,35,8,20,6,0.3,0.75,0.428571429
401,59,13,20,1,0.05,0.076923077,0.060606061
402,41,7,20,1,0.05,0.142857143,0.074074074
403,26,8,20,2,0.1,0.25,0.142857143
404,40,20,20,10,0.5,0.5,0.5
405,87,33,20,2,0.1,0.060606061,0.075471698
406,15,5,20,0,0,0,error
407,17,5,20,3,0.15,0.6,0.24
408,107,34,20,2,0.1,0.058823529,0.074074074
409,95,31,20,3,0.15,0.096774194,0.117647059
410,125,42,20,2,0.1,0.047619048,0.064516129
411,106,21,20,9,0.45,0.428571429,0.43902439
412,80,22,20,1,0.05,0.045454545,0.047619048
413,46,10,20,0,0,0,error
414,2024,674,20,20,1,0.029673591,0.057636888
415,65,29,20,9,0.45,0.310344828,0.367346939
416,41,10,20,1,0.05,0.1,0.066666667
417,53,14,20,5,0.25,0.357142857,0.294117647
418,75,18,20,2,0.1,0.111111111,0.105263158
419,121,34,20,5,0.25,0.147058824,0.185185185
420,102,39,20,3,0.15,0.076923077,0.101694915
421,28,9,20,0,0,0,error
422,64,29,20,2,0.1,0.068965517,0.081632653
423,16,7,20,2,0.1,0.285714286,0.148148148
424,106,32,20,2,0.1,0.0625,0.076923077
425,237,69,20,12,0.6,0.173913043,0.269662921
426,66,22,20,3,0.15,0.136363636,0.142857143
427,66,18,20,2,0.1,0.111111111,0.105263158
428,234,66,20,8,0.4,0.121212121,0.186046512
429,49,9,20,5,0.25,0.555555556,0.344827586
430,46,12,20,1,0.05,0.083333333,0.0625
431,17,3,20,0,0,0,error
432,199,61,20,3,0.15,0.049180328,0.074074074
433,11,11,20,4,0.2,0.363636364,0.258064516
434,169,64,20,12,0.6,0.1875,0.285714286
435,32,10,20,2,0.1,0.2,0.133333333
436,81,25,20,6,0.3,0.24,0.266666667
437,88,34,20,3,0.15,0.088235294,0.111111111
438,487,148,20,10,0.5,0.067567568,0.119047619
439,16,5,20,4,0.2,0.8,0.32
440,28,5,20,0,0,0,error
441,37,8,20,2,0.1,0.25,0.142857143
442,12,8,20,0,0,0,error
443,26,11,20,2,0.1,0.181818182,0.129032258
444,30,12,20,4,0.2,0.333333333,0.25
445,55,22,20,4,0.2,0.181818182,0.19047619
446,62,22,20,8,0.4,0.363636364,0.380952381
447,54,24,20,9,0.45,0.375,0.409090909
448,1377,487,20,14,0.7,0.028747433,0.055226824
449,32,6,20,0,0,0,error
450,39,12,20,1,0.05,0.083333333,0.0625
451,24,10,20,5,0.25,0.5,0.333333333
452,162,40,20,10,0.5,0.25,0.333333333
453,230,81,20,6,0.3,0.074074074,0.118811881
454,40,5,20,1,0.05,0.2,0.08
455,41,16,20,11,0.55,0.6875,0.611111111
456,32,11,20,3,0.15,0.272727273,0.193548387
457,37,13,20,0,0,0,error
458,46,13,20,9,0.45,0.692307692,0.545454545
