, train_len, test_len, rec_len, hit, precision, recall, f1_score
363,23,7,10,1,0.1,0.142857143,0.117647059
444,35,7,10,1,0.1,0.142857143,0.117647059
516,19,7,10,1,0.1,0.142857143,0.117647059
533,31,7,10,1,0.1,0.142857143,0.117647059
112,41,24,10,2,0.2,0.083333333,0.117647059
227,70,24,10,2,0.2,0.083333333,0.117647059
420,117,24,10,2,0.2,0.083333333,0.117647059
495,207,58,10,4,0.4,0.068965517,0.117647059
432,185,75,10,5,0.5,0.066666667,0.117647059
428,224,76,10,5,0.5,0.065789474,0.11627907
198,171,59,10,4,0.4,0.06779661,0.115942029
385,159,42,10,3,0.3,0.071428571,0.115384615
66,251,94,10,6,0.6,0.063829787,0.115384615
23,96,25,10,2,0.2,0.08,0.114285714
286,81,25,10,2,0.2,0.08,0.114285714
362,84,25,10,2,0.2,0.08,0.114285714
415,69,25,10,2,0.2,0.08,0.114285714
427,59,25,10,2,0.2,0.08,0.114285714
572,112,43,10,3,0.3,0.069767442,0.113207547
212,187,61,10,4,0.4,0.06557377,0.112676056
60,14,8,10,1,0.1,0.125,0.111111111
283,27,8,10,1,0.1,0.125,0.111111111
388,21,8,10,1,0.1,0.125,0.111111111
459,18,8,10,1,0.1,0.125,0.111111111
461,19,8,10,1,0.1,0.125,0.111111111
496,21,8,10,1,0.1,0.125,0.111111111
594,170,62,10,4,0.4,0.064516129,0.111111111
21,344,99,10,6,0.6,0.060606061,0.110091743
331,123,45,10,3,0.3,0.066666667,0.109090909
527,122,45,10,3,0.3,0.066666667,0.109090909
570,146,45,10,3,0.3,0.066666667,0.109090909
373,73,27,10,2,0.2,0.074074074,0.108108108
12,23,9,10,1,0.1,0.111111111,0.105263158
65,25,9,10,1,0.1,0.111111111,0.105263158
228,16,9,10,1,0.1,0.111111111,0.105263158
243,27,9,10,1,0.1,0.111111111,0.105263158
251,14,9,10,1,0.1,0.111111111,0.105263158
544,13,9,10,1,0.1,0.111111111,0.105263158
159,69,28,10,2,0.2,0.071428571,0.105263158
408,113,28,10,2,0.2,0.071428571,0.105263158
466,85,28,10,2,0.2,0.071428571,0.105263158
57,372,104,10,6,0.6,0.057692308,0.105263158
156,292,106,10,6,0.6,0.056603774,0.103448276
490,84,29,10,2,0.2,0.068965517,0.102564103
169,200,69,10,4,0.4,0.057971014,0.101265823
425,237,69,10,4,0.4,0.057971014,0.101265823
295,31,10,10,1,0.1,0.1,0.1
268,99,30,10,2,0.2,0.066666667,0.1
469,335,130,10,7,0.7,0.053846154,0.1
330,177,70,10,4,0.4,0.057142857,0.1
104,202,71,10,4,0.4,0.056338028,0.098765432
534,388,132,10,7,0.7,0.053030303,0.098591549
83,87,31,10,2,0.2,0.064516129,0.097560976
100,117,31,10,2,0.2,0.064516129,0.097560976
115,81,31,10,2,0.2,0.064516129,0.097560976
244,62,31,10,2,0.2,0.064516129,0.097560976
90,43,11,10,1,0.1,0.090909091,0.095238095
96,67,11,10,1,0.1,0.090909091,0.095238095
481,20,11,10,1,0.1,0.090909091,0.095238095
339,276,95,10,5,0.5,0.052631579,0.095238095
290,213,54,10,3,0.3,0.055555556,0.09375
263,177,33,10,2,0.2,0.060606061,0.093023256
91,434,141,10,7,0.7,0.04964539,0.092715232
480,628,208,10,10,1,0.048076923,0.091743119
123,44,12,10,1,0.1,0.083333333,0.090909091
183,45,12,10,1,0.1,0.083333333,0.090909091
457,38,12,10,1,0.1,0.083333333,0.090909091
497,39,12,10,1,0.1,0.083333333,0.090909091
539,26,12,10,1,0.1,0.083333333,0.090909091
418,59,34,10,2,0.2,0.058823529,0.090909091
590,562,166,10,8,0.8,0.048192771,0.090909091
352,215,79,10,4,0.4,0.050632911,0.08988764
356,210,79,10,4,0.4,0.050632911,0.08988764
153,144,35,10,2,0.2,0.057142857,0.088888889
517,297,103,10,5,0.5,0.048543689,0.088495575
103,296,81,10,4,0.4,0.049382716,0.087912088
285,23,13,10,1,0.1,0.076923077,0.086956522
184,97,37,10,2,0.2,0.054054054,0.085106383
190,52,14,10,1,0.1,0.071428571,0.083333333
237,36,14,10,1,0.1,0.071428571,0.083333333
345,48,14,10,1,0.1,0.071428571,0.083333333
413,42,14,10,1,0.1,0.071428571,0.083333333
579,59,14,10,1,0.1,0.071428571,0.083333333
45,289,110,10,5,0.5,0.045454545,0.083333333
561,370,135,10,6,0.6,0.044444444,0.082758621
608,623,208,10,9,0.9,0.043269231,0.082568807
200,246,88,10,4,0.4,0.045454545,0.081632653
368,356,113,10,5,0.5,0.044247788,0.081300813
64,403,114,10,5,0.5,0.043859649,0.080645161
327,33,15,10,1,0.1,0.066666667,0.08
344,54,15,10,1,0.1,0.066666667,0.08
450,36,15,10,1,0.1,0.066666667,0.08
266,140,40,10,2,0.2,0.05,0.08
187,192,66,10,3,0.3,0.045454545,0.078947368
525,358,142,10,6,0.6,0.042253521,0.078947368
462,338,117,10,5,0.5,0.042735043,0.078740157
33,115,41,10,2,0.2,0.048780488,0.078431373
260,111,41,10,2,0.2,0.048780488,0.078431373
357,291,92,10,4,0.4,0.043478261,0.078431373
365,210,67,10,3,0.3,0.044776119,0.077922078
199,270,93,10,4,0.4,0.043010753,0.077669903
261,37,16,10,1,0.1,0.0625,0.076923077
80,125,42,10,2,0.2,0.047619048,0.076923077
514,302,95,10,4,0.4,0.042105263,0.076190476
28,422,148,10,6,0.6,0.040540541,0.075949367
195,144,43,10,2,0.2,0.046511628,0.075471698
232,631,231,10,9,0.9,0.038961039,0.074688797
143,54,17,10,1,0.1,0.058823529,0.074074074
560,333,125,10,5,0.5,0.04,0.074074074
249,786,260,10,10,1,0.038461538,0.074074074
600,579,184,10,7,0.7,0.038043478,0.072164948
34,68,18,10,1,0.1,0.055555556,0.071428571
155,28,18,10,1,0.1,0.055555556,0.071428571
583,38,18,10,1,0.1,0.055555556,0.071428571
4,170,46,10,2,0.2,0.043478261,0.071428571
132,244,103,10,4,0.4,0.038834951,0.07079646
483,540,188,10,7,0.7,0.037234043,0.070707071
213,65,19,10,1,0.1,0.052631579,0.068965517
264,37,19,10,1,0.1,0.052631579,0.068965517
509,360,107,10,4,0.4,0.037383178,0.068376068
307,747,228,10,8,0.8,0.035087719,0.067226891
182,718,259,10,9,0.9,0.034749035,0.066914498
139,144,50,10,2,0.2,0.04,0.066666667
280,146,50,10,2,0.2,0.04,0.066666667
222,199,51,10,2,0.2,0.039215686,0.06557377
555,435,143,10,5,0.5,0.034965035,0.065359477
477,456,144,10,5,0.5,0.034722222,0.064935065
52,109,21,10,1,0.1,0.047619048,0.064516129
309,82,21,10,1,0.1,0.047619048,0.064516129
554,68,21,10,1,0.1,0.047619048,0.064516129
82,175,52,10,2,0.2,0.038461538,0.064516129
520,133,53,10,2,0.2,0.037735849,0.063492063
226,359,148,10,5,0.5,0.033783784,0.063291139
177,660,244,10,8,0.8,0.032786885,0.062992126
108,54,22,10,1,0.1,0.045454545,0.0625
73,156,54,10,2,0.2,0.037037037,0.0625
305,493,184,10,6,0.6,0.032608696,0.06185567
409,103,23,10,1,0.1,0.043478261,0.060606061
412,79,23,10,1,0.1,0.043478261,0.060606061
606,820,295,10,9,0.9,0.030508475,0.059016393
465,91,24,10,1,0.1,0.041666667,0.058823529
504,63,24,10,1,0.1,0.041666667,0.058823529
111,486,160,10,5,0.5,0.03125,0.058823529
387,762,265,10,8,0.8,0.030188679,0.058181818
282,178,59,10,2,0.2,0.033898305,0.057971014
68,959,301,10,9,0.9,0.029900332,0.057877814
438,471,164,10,5,0.5,0.030487805,0.057471264
24,85,25,10,1,0.1,0.04,0.057142857
510,83,25,10,1,0.1,0.04,0.057142857
105,557,165,10,5,0.5,0.03030303,0.057142857
610,989,313,10,9,0.9,0.028753994,0.055727554
306,86,26,10,1,0.1,0.038461538,0.055555556
422,67,26,10,1,0.1,0.038461538,0.055555556
597,345,98,10,3,0.3,0.030612245,0.055555556
382,228,63,10,2,0.2,0.031746032,0.054794521
217,440,173,10,5,0.5,0.028901734,0.054644809
230,112,27,10,1,0.1,0.037037037,0.054054054
294,334,103,10,3,0.3,0.029126214,0.053097345
380,926,292,10,8,0.8,0.02739726,0.052980132
405,92,28,10,1,0.1,0.035714286,0.052631579
129,110,30,10,1,0.1,0.033333333,0.05
140,458,150,10,4,0.4,0.026666667,0.05
274,993,353,10,9,0.9,0.025495751,0.049586777
298,695,244,10,6,0.6,0.024590164,0.047244094
19,538,165,10,4,0.4,0.024242424,0.045714286
564,123,34,10,1,0.1,0.029411765,0.045454545
221,248,83,10,2,0.2,0.024096386,0.043010753
74,138,39,10,1,0.1,0.025641026,0.040816327
125,269,91,10,2,0.2,0.021978022,0.03960396
7,111,41,10,1,0.1,0.024390244,0.039215686
216,123,41,10,1,0.1,0.024390244,0.039215686
587,124,41,10,1,0.1,0.024390244,0.039215686
