,train_len,test_len,rec_len,hit,precision,recall,f1_score
343,41,18,20,5,0.25,0.2777777777777778,0.2631578947368421
344,48,21,20,4,0.2,0.19047619047619047,0.1951219512195122
345,41,21,20,0,0.0,0.0,-1
346,116,48,20,4,0.2,0.08333333333333333,0.11764705882352941
347,36,9,20,7,0.35,0.7777777777777778,0.48275862068965514
348,43,12,20,2,0.1,0.16666666666666666,0.125
349,29,8,20,6,0.3,0.75,0.4285714285714285
350,32,8,20,5,0.25,0.625,0.35714285714285715
351,109,32,20,3,0.15,0.09375,0.11538461538461538
352,219,75,20,7,0.35,0.09333333333333334,0.14736842105263157
353,60,30,20,10,0.5,0.3333333333333333,0.4
354,167,59,20,9,0.45,0.15254237288135594,0.22784810126582278
355,22,4,20,0,0.0,0.0,-1
356,206,83,20,6,0.3,0.07228915662650602,0.11650485436893204
357,263,120,20,7,0.35,0.058333333333333334,0.1
358,35,6,20,0,0.0,0.0,-1
359,63,11,20,1,0.05,0.09090909090909091,0.06451612903225806
360,20,5,20,1,0.05,0.2,0.08000000000000002
361,73,24,20,1,0.05,0.041666666666666664,0.04545454545454545
362,81,28,20,4,0.2,0.14285714285714285,0.16666666666666666
363,23,7,20,1,0.05,0.14285714285714285,0.07407407407407408
364,17,4,20,1,0.05,0.25,0.08333333333333334
365,211,66,20,5,0.25,0.07575757575757576,0.11627906976744187
366,20,11,20,2,0.1,0.18181818181818182,0.12903225806451613
367,145,40,20,2,0.1,0.05,0.06666666666666667
368,344,125,20,8,0.4,0.064,0.1103448275862069
369,94,35,20,2,0.1,0.05714285714285714,0.07272727272727272
370,72,21,20,7,0.35,0.3333333333333333,0.3414634146341463
371,33,8,20,0,0.0,0.0,-1
372,180,56,20,8,0.4,0.14285714285714285,0.21052631578947364
373,78,22,20,5,0.25,0.22727272727272727,0.23809523809523808
374,27,6,20,4,0.2,0.6666666666666666,0.30769230769230765
375,27,6,20,0,0.0,0.0,-1
376,101,32,20,7,0.35,0.21875,0.2692307692307692
377,100,31,20,0,0.0,0.0,-1
378,33,15,20,5,0.25,0.3333333333333333,0.28571428571428575
379,25,11,20,9,0.45,0.8181818181818182,0.5806451612903226
380,915,303,20,17,0.85,0.056105610561056105,0.10526315789473684
381,356,118,20,11,0.55,0.09322033898305085,0.15942028985507248
382,214,77,20,4,0.2,0.05194805194805195,0.08247422680412371
383,25,9,20,0,0.0,0.0,-1
384,52,18,20,1,0.05,0.05555555555555555,0.052631578947368425
385,153,48,20,6,0.3,0.125,0.17647058823529413
386,47,21,20,7,0.35,0.3333333333333333,0.3414634146341463
387,761,266,20,12,0.6,0.045112781954887216,0.0839160839160839
388,23,6,20,0,0.0,0.0,-1
389,21,13,20,7,0.35,0.5384615384615384,0.4242424242424242
390,61,20,20,3,0.15,0.15,0.15
391,281,105,20,11,0.55,0.10476190476190476,0.17600000000000002
392,21,4,20,0,0.0,0.0,-1
393,96,27,20,3,0.15,0.1111111111111111,0.12765957446808512
394,19,4,20,1,0.05,0.25,0.08333333333333334
395,40,21,20,8,0.4,0.38095238095238093,0.3902439024390244
396,23,5,20,1,0.05,0.2,0.08000000000000002
397,17,6,20,1,0.05,0.16666666666666666,0.07692307692307691
398,36,10,20,0,0.0,0.0,-1
399,30,6,20,2,0.1,0.3333333333333333,0.15384615384615383
400,38,5,20,3,0.15,0.6,0.24
401,57,15,20,1,0.05,0.06666666666666667,0.05714285714285715
402,45,3,20,0,0.0,0.0,-1
403,25,9,20,2,0.1,0.2222222222222222,0.13793103448275865
404,45,15,20,8,0.4,0.5333333333333333,0.4571428571428572
405,85,35,20,1,0.05,0.02857142857142857,0.03636363636363636
406,17,3,20,0,0.0,0.0,-1
407,18,4,20,2,0.1,0.5,0.16666666666666669
408,101,40,20,2,0.1,0.05,0.06666666666666667
409,99,27,20,1,0.05,0.037037037037037035,0.0425531914893617
410,130,37,20,0,0.0,0.0,-1
411,94,33,20,9,0.45,0.2727272727272727,0.339622641509434
412,78,24,20,1,0.05,0.041666666666666664,0.04545454545454545
413,50,6,20,2,0.1,0.3333333333333333,0.15384615384615383
414,2053,645,20,18,0.9,0.027906976744186046,0.05413533834586466
415,71,23,20,2,0.1,0.08695652173913043,0.09302325581395349
416,40,11,20,4,0.2,0.36363636363636365,0.25806451612903225
417,51,16,20,5,0.25,0.3125,0.2777777777777778
418,73,20,20,4,0.2,0.2,0.20000000000000004
419,114,41,20,5,0.25,0.12195121951219512,0.16393442622950818
420,103,38,20,5,0.25,0.13157894736842105,0.1724137931034483
421,29,8,20,0,0.0,0.0,-1
422,75,18,20,0,0.0,0.0,-1
423,20,3,20,1,0.05,0.3333333333333333,0.08695652173913045
424,105,33,20,5,0.25,0.15151515151515152,0.18867924528301888
425,240,66,20,8,0.4,0.12121212121212122,0.186046511627907
426,69,19,20,5,0.25,0.2631578947368421,0.25641025641025644
427,64,20,20,3,0.15,0.15,0.15
428,212,88,20,9,0.45,0.10227272727272728,0.16666666666666669
429,43,15,20,6,0.3,0.4,0.34285714285714286
430,46,12,20,0,0.0,0.0,-1
431,14,6,20,0,0.0,0.0,-1
432,190,70,20,7,0.35,0.1,0.15555555555555556
433,16,6,20,1,0.05,0.16666666666666666,0.07692307692307691
434,171,62,20,11,0.55,0.1774193548387097,0.2682926829268293
435,34,8,20,1,0.05,0.125,0.07142857142857144
436,78,28,20,8,0.4,0.2857142857142857,0.3333333333333333
437,89,33,20,6,0.3,0.18181818181818182,0.22641509433962265
438,465,170,20,12,0.6,0.07058823529411765,0.12631578947368421
439,15,6,20,3,0.15,0.5,0.23076923076923075
440,23,10,20,0,0.0,0.0,-1
441,34,11,20,1,0.05,0.09090909090909091,0.06451612903225806
442,10,10,20,0,0.0,0.0,-1
443,23,14,20,5,0.25,0.35714285714285715,0.2941176470588235
444,31,11,20,3,0.15,0.2727272727272727,0.19354838709677416
445,62,15,20,2,0.1,0.13333333333333333,0.1142857142857143
446,65,19,20,7,0.35,0.3684210526315789,0.358974358974359
447,55,23,20,7,0.35,0.30434782608695654,0.3255813953488372
448,1403,461,20,16,0.8,0.03470715835140998,0.06652806652806653
449,29,9,20,1,0.05,0.1111111111111111,0.06896551724137932
450,37,14,20,0,0.0,0.0,-1
451,30,4,20,3,0.15,0.75,0.24999999999999997
452,151,51,20,9,0.45,0.17647058823529413,0.25352112676056343
453,236,75,20,8,0.4,0.10666666666666667,0.16842105263157894
454,37,8,20,0,0.0,0.0,-1
455,45,12,20,8,0.4,0.6666666666666666,0.5
456,32,11,20,5,0.25,0.45454545454545453,0.3225806451612903
457,38,12,20,3,0.15,0.25,0.18749999999999997
458,46,13,20,8,0.4,0.6153846153846154,0.4848484848484849
459,18,8,20,4,0.2,0.5,0.28571428571428575
460,61,21,20,5,0.25,0.23809523809523808,0.24390243902439024
461,18,9,20,4,0.2,0.4444444444444444,0.2758620689655173
462,319,136,20,10,0.5,0.07352941176470588,0.12820512820512822
463,26,7,20,1,0.05,0.14285714285714285,0.07407407407407408
464,106,32,20,6,0.3,0.1875,0.23076923076923075
465,88,27,20,5,0.25,0.18518518518518517,0.2127659574468085
466,87,26,20,7,0.35,0.2692307692307692,0.3043478260869565
467,17,5,20,0,0.0,0.0,-1
468,25,8,20,5,0.25,0.625,0.35714285714285715
469,347,118,20,15,0.75,0.1271186440677966,0.21739130434782608
470,63,17,20,11,0.55,0.6470588235294118,0.5945945945945946
471,22,6,20,1,0.05,0.16666666666666666,0.07692307692307691
472,23,6,20,1,0.05,0.16666666666666666,0.07692307692307691
