,train_len,test_len,rec_len,hit,precision,recall,f1_score
336,42,14,10,1,0.1,0.07142857142857142,0.08333333333333333
337,59,18,10,7,0.7,0.3888888888888889,0.5
338,22,17,10,2,0.2,0.11764705882352941,0.14814814814814817
339,275,96,10,4,0.4,0.041666666666666664,0.07547169811320754
340,20,8,10,6,0.6,0.75,0.6666666666666665
341,42,10,10,0,0.0,0.0,-1
342,49,17,10,1,0.1,0.058823529411764705,0.07407407407407408
343,44,15,10,6,0.6,0.4,0.48
344,56,13,10,0,0.0,0.0,-1
345,51,11,10,0,0.0,0.0,-1
346,120,44,10,2,0.2,0.045454545454545456,0.07407407407407407
347,35,10,10,6,0.6,0.6,0.6
348,40,15,10,5,0.5,0.3333333333333333,0.4
349,30,7,10,2,0.2,0.2857142857142857,0.23529411764705882
350,31,9,10,3,0.3,0.3333333333333333,0.3157894736842105
351,102,39,10,4,0.4,0.10256410256410256,0.163265306122449
352,229,65,10,4,0.4,0.06153846153846154,0.10666666666666667
353,61,29,10,8,0.8,0.27586206896551724,0.4102564102564103
354,170,56,10,4,0.4,0.07142857142857142,0.12121212121212122
355,23,3,10,0,0.0,0.0,-1
356,217,72,10,1,0.1,0.013888888888888888,0.024390243902439022
357,280,103,10,4,0.4,0.038834951456310676,0.07079646017699115
358,32,9,10,1,0.1,0.1111111111111111,0.10526315789473685
359,54,20,10,3,0.3,0.15,0.2
360,20,5,10,1,0.1,0.2,0.13333333333333333
361,80,17,10,0,0.0,0.0,-1
362,78,31,10,4,0.4,0.12903225806451613,0.1951219512195122
363,24,6,10,1,0.1,0.16666666666666666,0.125
364,14,7,10,5,0.5,0.7142857142857143,0.588235294117647
365,202,75,10,3,0.3,0.04,0.07058823529411766
366,24,7,10,2,0.2,0.2857142857142857,0.23529411764705882
367,135,50,10,4,0.4,0.08,0.13333333333333333
368,343,126,10,6,0.6,0.047619047619047616,0.08823529411764705
369,86,43,10,1,0.1,0.023255813953488372,0.03773584905660377
370,72,21,10,2,0.2,0.09523809523809523,0.12903225806451613
371,34,7,10,1,0.1,0.14285714285714285,0.11764705882352941
372,178,58,10,7,0.7,0.1206896551724138,0.2058823529411765
373,74,26,10,4,0.4,0.15384615384615385,0.2222222222222222
374,21,12,10,6,0.6,0.5,0.5454545454545454
375,27,6,10,0,0.0,0.0,-1
376,101,32,10,5,0.5,0.15625,0.23809523809523808
377,91,40,10,0,0.0,0.0,-1
378,35,13,10,3,0.3,0.23076923076923078,0.2608695652173913
379,30,6,10,4,0.4,0.6666666666666666,0.5
380,939,279,10,8,0.8,0.02867383512544803,0.05536332179930795
381,365,109,10,6,0.6,0.05504587155963303,0.10084033613445378
382,234,57,10,2,0.2,0.03508771929824561,0.05970149253731343
383,21,13,10,0,0.0,0.0,-1
384,48,22,10,1,0.1,0.045454545454545456,0.06250000000000001
385,146,55,10,5,0.5,0.09090909090909091,0.15384615384615385
