,train_len,test_len,rec_len,hit,precision,recall,f1_score
55,20,5,10,0,15.5,31,20.66666667
56,36,10,10,6,15.5,15.5,15.5
57,364,112,10,8,16.1,1.4375,2.639344262
58,85,27,10,5,16.9,6.259259259,9.135135135
59,76,31,10,4,17.4,5.612903226,8.487804878
60,16,6,10,1,17.8,29.66666667,22.25
61,25,14,10,1,17.9,12.78571429,14.91666667
62,282,84,10,6,18,2.142857143,3.829787234
63,208,63,10,5,18.6,2.952380952,5.095890411
64,407,110,10,3,19.1,1.736363636,3.183333333
65,31,3,10,1,19.4,64.66666667,29.84615385
66,251,94,10,3,19.5,2.074468085,3.75
67,25,11,10,2,19.8,18,18.85714286
68,928,332,10,10,20,0.602409639,1.169590643
69,35,11,10,2,21,19.09090909,20
70,52,10,10,0,21.2,21.2,21.2
71,24,11,10,2,21.2,19.27272727,20.19047619
72,38,7,10,2,21.4,30.57142857,25.17647059
73,156,54,10,5,21.6,4,6.75
74,138,39,10,1,22.1,5.666666667,9.020408163
75,55,14,10,3,22.2,15.85714286,18.5
76,93,26,10,3,22.5,8.653846154,12.5
77,24,5,10,0,22.8,45.6,30.4
78,43,18,10,2,22.8,12.66666667,16.28571429
79,53,11,10,3,23,20.90909091,21.9047619
80,131,36,10,3,23.3,6.472222222,10.13043478
81,17,9,10,4,23.6,26.22222222,24.84210526
82,183,44,10,2,24,5.454545455,8.888888889
83,84,34,10,4,24.2,7.117647059,11
84,213,80,10,5,24.6,3.075,5.466666667
85,25,9,10,0,25.1,27.88888889,26.42105263
86,52,18,10,2,25.1,13.94444444,17.92857143
87,13,8,10,0,25.3,31.625,28.11111111
88,44,12,10,4,25.3,21.08333333,23
89,384,134,10,4,25.7,1.917910448,3.569444444
90,39,15,10,3,26.1,17.4,20.88
91,437,138,10,9,26.4,1.913043478,3.567567568
92,20,4,10,0,27.3,68.25,39
93,76,21,10,1,27.3,13,17.61290323
94,42,14,10,6,27.4,19.57142857,22.83333333
95,114,54,10,1,28,5.185185185,8.75
96,63,15,10,2,28.1,18.73333333,22.48
97,27,9,10,0,28.3,31.44444444,29.78947368
98,70,22,10,1,28.3,12.86363636,17.6875
99,43,10,10,1,28.4,28.4,28.4
100,109,39,10,4,28.5,7.307692308,11.63265306
101,47,14,10,1,28.9,20.64285714,24.08333333
102,37,19,10,3,29,15.26315789,20
103,286,91,10,7,29.3,3.21978022,5.801980198
104,202,71,10,4,30,4.225352113,7.407407407
105,542,180,10,8,30.4,1.688888889,3.2
106,23,10,10,2,31.2,31.2,31.2
107,26,8,10,2,31.4,39.25,34.88888889
108,58,18,10,2,31.6,17.55555556,22.57142857
109,96,31,10,6,31.8,10.25806452,15.51219512
110,39,12,10,4,32.4,27,29.45454545
111,493,153,10,4,32.8,2.14379085,4.024539877
112,53,12,10,0,33.2,27.66666667,30.18181818
113,103,47,10,1,33.2,7.063829787,11.64912281
114,18,13,10,2,33.3,25.61538462,28.95652174
115,93,19,10,1,33.5,17.63157895,23.10344828
116,69,18,10,3,33.6,18.66666667,24
117,122,43,10,8,33.9,7.88372093,12.79245283
118,14,8,10,2,34.7,43.375,38.55555556
119,159,56,10,3,34.9,6.232142857,10.57575758
120,16,6,10,3,35.2,58.66666667,44
121,44,14,10,4,35.5,25.35714286,29.58333333
122,223,69,10,3,35.9,5.202898551,9.088607595
123,48,8,10,3,36.2,45.25,40.22222222
124,38,12,10,3,36.5,30.41666667,33.18181818
125,272,88,10,5,36.8,4.181818182,7.510204082
126,27,11,10,8,37.3,33.90909091,35.52380952
127,17,5,10,0,38.1,76.2,50.8
128,28,5,10,0,38.1,76.2,50.8
129,107,33,10,2,38.1,11.54545455,17.72093023
130,16,12,10,7,38.3,31.91666667,34.81818182
131,49,20,10,6,39,19.5,26
132,255,92,10,5,39.6,4.304347826,7.764705882
133,26,9,10,3,40.1,44.55555556,42.21052632
134,26,9,10,2,40.4,44.88888889,42.52631579
135,207,72,10,5,40.6,5.638888889,9.902439024
136,80,31,10,4,41.1,13.25806452,20.04878049
137,109,32,10,5,41.5,12.96875,19.76190476
138,14,8,10,0,42,52.5,46.66666667
139,135,59,10,4,42,7.118644068,12.17391304
140,453,155,10,6,42.4,2.735483871,5.139393939
141,126,42,10,5,43,10.23809524,16.53846154
142,32,6,10,3,43.5,72.5,54.375
143,62,9,10,0,43.8,48.66666667,46.10526316
144,86,42,10,6,43.8,10.42857143,16.84615385
145,18,5,10,4,44.4,88.8,59.2
146,24,8,10,1,44.8,56,49.77777778
147,16,4,10,0,44.9,112.25,64.14285714
148,35,13,10,4,44.9,34.53846154,39.04347826
149,42,16,10,4,45.3,28.3125,34.84615385
150,17,9,10,5,45.7,50.77777778,48.10526316
151,44,15,10,4,46.2,30.8,36.96
152,47,16,10,6,46.6,29.125,35.84615385
153,137,42,10,0,47.2,11.23809524,18.15384615
154,29,5,10,2,47.2,94.4,62.93333333
155,32,14,10,1,47.4,33.85714286,39.5
156,300,98,10,3,47.5,4.846938776,8.796296296
157,14,7,10,0,47.8,68.28571429,56.23529412
158,18,8,10,0,47.8,59.75,53.11111111
159,75,22,10,0,47.8,21.72727273,29.875
160,328,109,10,6,47.8,4.385321101,8.033613445
161,31,8,10,0,48.4,60.5,53.77777778
162,29,9,10,0,48.4,53.77777778,50.94736842
163,18,5,10,1,48.4,96.8,64.53333333
164,25,11,10,2,48.5,44.09090909,46.19047619
165,54,11,10,1,48.7,44.27272727,46.38095238
166,136,54,10,6,48.8,9.037037037,15.25
167,128,45,10,3,49.4,10.97777778,17.96363636
168,68,26,10,2,49.7,19.11538462,27.61111111
169,193,76,10,5,49.9,6.565789474,11.60465116
170,34,16,10,5,50.4,31.5,38.76923077
171,62,20,10,2,50.9,25.45,33.93333333
172,19,7,10,1,51.1,73,60.11764706
173,21,4,10,0,51.2,128,73.14285714
174,53,14,10,3,51.2,36.57142857,42.66666667
175,14,10,10,0,51.5,51.5,51.5
176,32,4,10,2,51.5,128.75,73.57142857
177,670,234,10,8,51.7,2.209401709,4.237704918
